product,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_SUEDE,SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,SLEEP_POD_NYLON,SLEEP_POD_COTTON,MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,PEBBLES_XS,PEBBLES_S,PEBBLES_M,PEBBLES_L,PEBBLES_XL,ROBOT_VACUUMING,ROBOT_MOPPING,ROBOT_DISHES,ROBOT_LAUNDRY,ROBOT_IRONING,UV_VISOR_YELLOW,UV_VISOR_AMBER,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_MAGENTA,TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE,PANEL_1X2,PANEL_2X2,PANEL_1X4,PANEL_2X4,PANEL_4X4,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_GARLIC,SNACKPACK_CHOCOLATE,SNACKPACK_VANILLA,SNACKPACK_PISTACHIO,SNACKPACK_STRAWBERRY,SNACKPACK_RASPBERRY
GALAXY_SOUNDS_DARK_MATTER,1.0,0.22501136355910198,0.23648291782585584,-0.08187018770004294,-0.15526717880828125,0.30990279188788644,-0.2125891439551623,0.5895030316849813,-0.24614831438692264,0.5260801193486335,-0.5309914169834915,0.07588058456279356,0.523302377547387,-0.4928077997264011,0.18090004697436535,-0.17574893462228092,-0.11264625308411787,0.01348956470031946,0.17687540358185416,-0.07329654737247089,-0.027369734963827292,0.42228157233748037,-0.0855661592605577,-0.07286572016599227,-0.2612496965134959,0.7220419084799401,-0.3178968072395465,-0.37303036572808157,-0.23540733620332288,0.3370082693946323,0.15802740495788725,0.041527131816703235,0.12134245899654296,0.30729919519502763,-0.1631407692338874,-0.26050838729240183,-0.0922464286802583,-0.0657586279286936,0.1449982363363477,0.4035652230544695,-0.04005634563435457,-0.10298875605549344,-0.23156338241140798,-0.16421551009497345,0.1651587517057231,-0.08214932087508063,0.055176995999053124,-0.17766523876254195,0.15128433541171385,-0.13881685513292452
GALAXY_SOUNDS_BLACK_HOLES,0.22501136355910198,1.0,-0.06868391584046024,-0.3230598978040984,0.11060410811709416,0.054785001994773534,0.11434106971243675,0.2074716058477505,-0.14324721591603173,0.08676473695246023,0.09872011250296264,-0.25682784730975794,0.05171014845781724,0.034047266181972936,-0.31238738825000767,-0.29315162386488797,-0.5167015160592756,-0.2378141888073032,-0.19834863608867956,0.39148978180193383,-0.09305249444807794,-0.0674847668563447,0.2713393722698909,0.08584038481719991,-0.2804870575575696,0.31990099258090055,-0.20421946241082564,-0.39531283276958806,0.13338400617349186,0.2907725855738621,-0.409760789761419,-0.16056913576141632,0.03936021157941553,-0.34387310805743604,0.399652800991781,0.03548203160862943,-0.011935563169494642,0.32215987463487367,0.4181340340409663,-0.0676868689287089,0.20843198431754761,-0.3014157256291247,-0.05154814673469512,0.22984597957798325,0.6436793893907972,-0.2991749652385735,0.30610399917654835,-0.30878946627116816,0.29420617663924525,0.005875891024307356
GALAXY_SOUNDS_PLANETARY_RINGS,0.23648291782585584,-0.06868391584046024,1.0,-0.0006368175704938861,-0.296898127161676,0.5996249063605793,0.1306765725065713,0.3811651337272936,-0.0037652093998640037,0.363678792451261,-0.19945636018785184,-0.11851935007368068,0.42247946238936257,-0.06581871805946662,0.026065939566790864,-0.313563935205586,-0.024527584690889965,0.012449504963244153,0.30010548633726253,-0.039060980155957575,-0.24796139594809016,0.33922691226883056,-0.14597462562364383,-0.3183842098790322,-0.0422295025076558,0.14186049770858095,-0.26544087068685523,0.2364294934965312,-0.28091885425716306,0.17441342193453843,0.4834537302312854,-0.16178075469414296,-0.0019008983295466496,-0.027807540177094164,0.22945925199657116,0.06529611388431265,-0.053463052970989404,-0.17402528560463795,0.20652958756972173,0.18234622260612643,-0.06672323372911368,-0.0485821589630848,0.08170013316597691,0.1838765481569411,-0.058722219996726936,-0.2819171755519792,0.25606224471742645,-0.016616522887455038,-0.00809449366528924,0.13312641212514245
GALAXY_SOUNDS_SOLAR_WINDS,-0.08187018770004294,-0.3230598978040984,-0.0006368175704938861,1.0,-0.17812115614769067,-0.14252516850162478,0.32684330597719097,0.08608399100829349,0.5652004636147752,0.1278764515367468,-0.17849748658994946,-0.3651867642289483,0.0353943407488298,-0.18389908260225385,-0.008089633284684527,-0.1730820878161168,-0.020421130023219002,0.36689587756404385,0.2101475749142292,-0.2007358859333668,-0.4075088983670156,0.2375227347441462,-0.29743221595094016,-0.352078631504344,-0.23155106111679827,-0.23739089303706995,-0.170796835974423,0.1886256501883694,0.2886190507899627,0.0293608256707296,0.30375193782614596,-0.13173583766648525,-0.43433503145388,0.45866735788843366,-0.4153050137321459,0.5016647330928298,-0.3227174981167432,-0.4799748647533903,0.05347431443443051,0.18695536282282776,-0.4380955409305763,0.42011452352152684,-0.09252002695777127,0.0011554792540323284,-0.1036553031826618,0.01344406859242577,0.011213482256579754,-0.16577195554349133,-0.12160396004488021,0.18196713938885023
GALAXY_SOUNDS_SOLAR_FLAMES,-0.15526717880828125,0.11060410811709416,-0.296898127161676,-0.17812115614769067,1.0,-0.22597065478437917,-0.06643931174673719,-0.015113446169595654,-0.21532332994226924,-0.039228036121311365,0.12358920659112471,0.0599812527805628,-0.021478299249424914,0.052965660161653744,-0.0542315554683648,-0.24597090188754153,-0.1477154883190238,-0.1211675009283305,-0.3345342789445535,0.3085577937829111,0.2948948934834324,-0.12323810611969858,0.10509882508277563,0.43097496564123156,-0.28614992656907495,-0.06423624413816105,-0.306025280070143,-0.13645825037243556,0.32384221921425815,-0.2674552959214853,-0.6298978594357245,0.19300210890056232,0.05663197369179925,-0.38266163331613123,0.2634894967034511,-0.2042687613037154,-0.05399415926431977,0.20296721869152703,0.11385925580290439,-0.40716834497778365,0.130954301480972,-0.4073838429601393,0.14947592659584083,0.05374437979231084,0.4165647746928595,-0.056187268137722846,0.09015556095651674,0.009149386058095553,0.40437563304800167,-0.22165818758005487
SLEEP_POD_SUEDE,0.30990279188788644,0.054785001994773534,0.5996249063605793,-0.14252516850162478,-0.22597065478437917,1.0,0.13007924126746748,0.4251270616393554,-0.08198720225426165,0.4456935876182376,-0.30218504757948045,-0.003764928803517531,0.5641974496187564,-0.23436725864575966,0.0033894717113521025,-0.3063472347082547,-0.046626425945145177,0.1304831307048286,0.10857552100131611,-0.05642197034626382,-0.25802694530930026,0.32724358734157716,0.059337089877428285,-0.36104561869120017,-0.0623479730391347,0.24363075960629085,-0.4303394987939755,0.19297788414922692,-0.155174518542873,0.33251174979576914,0.43220972073172237,-0.3533795570161831,0.14861142799276128,0.022633539081896692,0.15624861642457397,-0.053233384157387965,0.06593303804087822,-0.11049457834517344,0.23182946446316297,0.28134320073431773,-0.09993209340590609,0.013766355682460027,0.18257101727462197,-0.08115872284271272,-0.07410320207893605,-0.23718925909433267,0.22613054117119188,-0.19878356793745802,0.04819179107646789,0.12005338331757971
SLEEP_POD_LAMB_WOOL,-0.2125891439551623,0.11434106971243675,0.1306765725065713,0.32684330597719097,-0.06643931174673719,0.13007924126746748,1.0,-0.08902686880677817,0.4277094281087959,-0.045332210832709864,-0.016407305532746275,-0.40755826010668156,0.12122239037260331,0.12003700631905499,-0.3484185858406903,-0.2839084982398045,-0.3190561132780861,0.36531938888314947,0.03684095842714661,0.05134788685583597,-0.4591810749572285,0.0916265270213255,-0.14882019390957285,-0.25187158579662555,-0.41514571114129395,-0.36999012212251886,-0.1376431255887133,0.11431129431599159,0.3994300832610121,-0.1361653895946448,0.23369294004509636,-0.24387994432443547,-0.5956848930365246,0.03703165764830948,-0.08059391814110832,0.5580849973044565,-0.1142794498234508,-0.28999504187056174,0.23517694591214422,-0.01124285285644433,-0.17416314321358747,0.11906990261895073,-0.03282089769609577,0.10950038673704947,0.08987429391559522,-0.27265105130268597,0.28553119843634395,-0.30978174005429704,-0.15872402335705862,0.406284394297203
SLEEP_POD_POLYESTER,0.5895030316849813,0.2074716058477505,0.3811651337272936,0.08608399100829349,-0.015113446169595654,0.4251270616393554,-0.08902686880677817,1.0,-0.3283970937142536,0.7403890215009334,-0.5525569520662043,0.0003008407390917937,0.5815405449957155,-0.2880185807791921,0.07561177036223672,-0.334661399358154,-0.18207634032402795,-0.014974353156288903,0.3021999460498455,-0.12090090253172685,-0.0590228573256315,0.5013229330222492,-0.1701416594823412,-0.3622135333224459,-0.10253012102066224,0.6693875259041681,-0.5285361662964679,0.09784404254220129,-0.055910875943891436,0.377411119404439,0.20407398906727905,0.036470825870696055,0.28997946795221186,0.29810384890991887,0.030985627680722133,-0.19832696709546052,-0.4278693598844936,-0.15911405183891483,0.19456621873266502,0.44009360526295,-0.0055729057527821825,-0.007975393193289678,-0.25870525451573134,-0.1959687370211698,0.14178611433213614,-0.14377329630787997,0.07583302990849398,0.03820917254587034,0.4438252586200826,-0.3180234145532866
SLEEP_POD_NYLON,-0.24614831438692264,-0.14324721591603173,-0.0037652093998640037,0.5652004636147752,-0.21532332994226924,-0.08198720225426165,0.4277094281087959,-0.3283970937142536,1.0,-0.27838540822526214,0.2630082324664728,-0.523639219680374,-0.202664952162929,-0.022007782627177095,-0.36287892899888785,-0.20018151200082746,-0.07461531095376907,0.3887252054481068,-0.11600116599668013,0.023183559900248302,-0.4835570909556695,-0.04996118823790977,0.061959744127487726,-0.23221549982813394,-0.2900565153328976,-0.5547321996305797,0.017658563823157378,0.012844957011395042,0.2461216592124463,-0.15935620146672422,0.15230708662422673,-0.3529612007693279,-0.6005213872727914,0.11492003985228938,-0.2608260096723641,0.7190152138604623,0.03359015136501259,-0.19676411032606092,0.24576696045238458,-0.15530942292836403,-0.5020948355660987,0.3459908085921885,0.10564304689637855,0.3492763410398814,-0.004737258755290223,-0.12171290235910319,0.19256077413753958,-0.17152873567018187,-0.20791528483567764,0.28455410184245566
SLEEP_POD_COTTON,0.5260801193486335,0.08676473695246023,0.363678792451261,0.1278764515367468,-0.039228036121311365,0.4456935876182376,-0.045332210832709864,0.7403890215009334,-0.27838540822526214,1.0,-0.5414924404356464,-0.04491242033240609,0.656023933523069,-0.39535355193683147,0.1461605056861152,-0.4474724606003204,-0.08000951808532664,0.045527947964845626,0.22561297267988656,-0.03872977439737735,-0.0695797439411784,0.6490747648781324,-0.1513321728809661,-0.26740159532277513,-0.21999178084528417,0.5667983170862966,-0.5746326263395458,0.06445190937134852,-0.1496224875962577,0.5411028139048634,0.23032006807073402,0.05679559001193755,0.10436429342697821,0.24233565041189545,0.16368352707072722,-0.17070547133721656,-0.2828693097223413,-0.3800554567851157,0.30210086774848494,0.33987124607181324,-0.1385962809490148,-0.05028358844805184,-0.29267833461742204,-0.19638482314527703,0.16203667736947566,-0.3033804284169885,0.23293412686872692,-0.15700276920439868,0.2918529965563017,-0.18289976401855887
